"linha","tipo","marca","modelo","nome","descricao","tem_pdf","pdf_url"
"85","Trator Agrícola","CASE","FARMALL 90 PLAT","FOLHETO TECNICO DOS TRATORES CASE MODELOS 80 – 90 – 100","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2a3-67fb-7ffa-bf3b-9545de1b3999/019e17ae-427a-71d7-a5cc-6f9930eea380.pdf"
"86","Trator Agrícola","CASE","FARMALL 95 CAB","CATALOGO DE PEÇAS DE REPOSIÇÃO PARA TRATORES DA MARCA CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7edf-8133-248b8598b9ff/019e17af-c797-7f6c-b0c9-0d51525e8169.pdf"
"87","Trator Agrícola","CASE","FARMALL 95 CAB","ESPECIFICAÇÕES DOS TRATORES CASE IH FARMALL 80 E 95","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7edf-8133-248b8598b9ff/019e17af-c7eb-711f-9f2c-76a8d92ea715.pdf"
"88","Trator Agrícola","CASE","FARMALL 95 CAB","MANUAL DE SERVIÇOS DOS TRATORES CASE IH FARMAL 60 - 70 – 80 - 95","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7edf-8133-248b8598b9ff/019e17af-c897-736d-8086-bc47f028cc0a.pdf"
"89","Trator Agrícola","CASE","FARMALL 95 CAB","MANUAL DO OPERADOR TRATOR CASE IH FARMALL 95","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7edf-8133-248b8598b9ff/019e17af-d6fa-7c5e-8f08-3291c7b60211.pdf"
"90","Trator Agrícola","CASE","FARMALL MAX 140","CATALOGO DE PEÇAS DE REPOSIÇÃO PARA TRATORES DA MARCA CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2ce-769d-76be-b444-c1c8715894b2/019e17b2-5352-7299-aab8-beb142fc4fa4.pdf"
"91","Trator Agrícola","CASE","FARMALL MAX 140","ESPECIFICAÇÕES TECNICAS DO TRATOR CASE FARMALL MAX 140","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2ce-769d-76be-b444-c1c8715894b2/019e17b2-53a5-7e4f-9b40-dc5a461fb79e.pdf"
"92","Trator Agrícola","CASE","FARMALL MAX 140","FOLHETO TECNICO DO TRATOR CASE FARMALL MAX 140","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2ce-769d-76be-b444-c1c8715894b2/019e17b2-53c9-792c-93ef-af4276bfbac0.pdf"
"93","Trator Agrícola","CASE","MAGNUM 180","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7ce3-8b5f-ea90e1565816/019e92e2-2c84-7aec-8ebb-d27868d891f4.pdf"
"94","Trator Agrícola","CASE","MAGNUM 180","MANUAL DE SERVIÇO DA CASE MAGNUM 180 -200 -220 -240 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7ce3-8b5f-ea90e1565816/019e21b2-fb85-79fa-8115-2bc13366d0a7.pdf"
"95","Trator Agrícola","CASE","MAGNUM 180","MANUAL DO OPERADOR DOS TRATORES CASE MAGNUM 180 -200 -220 -240 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7ce3-8b5f-ea90e1565816/019e21b2-fbf8-7803-b13d-f2fae93294ee.pdf"
"96","Trator Agrícola","CASE","MAGNUM 215","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e28d5-4520-7493-9721-2116961d555d/019e92e2-aeb0-7ebb-960f-9604bd5d1ceb.pdf"
"97","Trator Agrícola","CASE","MAGNUM 215","MANUAL DE SERVIÇO DO TRATOR CASE IH MAXXUM 215 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e28d5-4520-7493-9721-2116961d555d/019e28d8-6d3d-7f29-a6b2-a6659bc5fbb8.pdf"
"98","Trator Agrícola","CASE","MAGNUM 220","APRESENTAÇÃO TÉCNICA TRATORES MAGNUM - 220-240 - 270 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21aa-b7f2-7c77-8315-cbd1c9e37903/019e27ca-93ba-7db3-b8cb-1a7b1a85fa16.pdf"
"99","Trator Agrícola","CASE","MAGNUM 220","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21aa-b7f2-7c77-8315-cbd1c9e37903/019e92e3-481d-72ef-bdd3-25b170cf0888.pdf"
"100","Trator Agrícola","CASE","MAGNUM 220","ESPECIFICAÇÃO TÉCNICA TRATOR CASE - MAGNUM 220 - 240 - 270 - 305","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21aa-b7f2-7c77-8315-cbd1c9e37903/019e27ca-9482-7a8a-96e2-d6a13fdde67f.pdf"
"101","Trator Agrícola","CASE","MAGNUM 220","MANUAL DE SERVIÇO DA CASE MAGNUM 180 -200 -220 -240 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21aa-b7f2-7c77-8315-cbd1c9e37903/019e21b3-66f4-725a-b9f2-d42da7e84bfb.pdf"
"102","Trator Agrícola","CASE","MAGNUM 220","MANUAL DO OPERADOR DOS TRATORES CASE MAGNUM 180 -200 -220 -240 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e21aa-b7f2-7c77-8315-cbd1c9e37903/019e21b3-6764-7a8d-afcb-d00748467e4e.pdf"
"103","Trator Agrícola","CASE","MAGNUM 235","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e21ce-4c56-725c-92fa-0b6f76bbf6f8.pdf"
"104","Trator Agrícola","CASE","MAGNUM 235","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e92e3-d179-76ba-9973-a3cd1d38e5d4.pdf"
"105","Trator Agrícola","CASE","MAGNUM 235","ESQUEMA HIDRAULICO DO TRATOR CASE IH MAGNUM 235-260-290-315-340-370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e21b3-c17f-7555-bf78-893f32bec48e.pdf"
"106","Trator Agrícola","CASE","MAGNUM 235","MANUAL DE ENTREGA TÉCNICA E DIAGNÓSTICO TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e21ce-4c8a-74bb-bab6-99c1dab70393.pdf"
"107","Trator Agrícola","CASE","MAGNUM 235","MANUAL DE SERVIÇO DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340 MAGNUM 370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e21b3-c1b7-71de-b3e1-da9fb3b29293.pdf"
"108","Trator Agrícola","CASE","MAGNUM 235","MANUAL DE SERVIÇO TRATORES MAGNUM - CASE - 235-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e21ce-4db2-7d55-96a1-c1fd48b8ddff.pdf"
"109","Trator Agrícola","CASE","MAGNUM 235","MANUAL DO OPERADOR DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e21b3-c207-7935-af84-dab0bdefdf6c.pdf"
"110","Trator Agrícola","CASE","MAGNUM 235","MANUTENÇÃO E DIAGNOSTICOS DE TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e21ce-5cf2-740f-a149-e049da8d318b.pdf"
"111","Trator Agrícola","CASE","MAGNUM 235","SISTEMA DE TRANSMISÃO TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-773c-b22b-a84380444585/019e21ce-657c-7c29-8265-faf3a1fe1ae1.pdf"
"112","Trator Agrícola","CASE","MAGNUM 240","APRESENTAÇÃO TÉCNICA TRATORES MAGNUM - 220-240 - 270 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-765c-bb5c-cce5da154c1e/019e27cb-dceb-7bd6-8b57-cd31745433e8.pdf"
"113","Trator Agrícola","CASE","MAGNUM 240","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-765c-bb5c-cce5da154c1e/019e92e4-631c-77bb-be21-695a99ca2135.pdf"
"114","Trator Agrícola","CASE","MAGNUM 240","ESPECIFICAÇÃO TÉCNICA TRATOR CASE - MAGNUM 220 - 240 - 270 - 305","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-765c-bb5c-cce5da154c1e/019e27cb-ddb4-7533-b0f7-5521d7089813.pdf"
"115","Trator Agrícola","CASE","MAGNUM 240","MANUAL DE SERVIÇO DA CASE MAGNUM 180 -200 -220 -240 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-765c-bb5c-cce5da154c1e/019e21b4-1d60-72f8-9b1b-272bec7c7c45.pdf"
"116","Trator Agrícola","CASE","MAGNUM 240","MANUAL DO OPERADOR DOS TRATORES CASE MAGNUM 180 -200 -220 -240 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-765c-bb5c-cce5da154c1e/019e21b4-1dd3-748a-a292-d063cfb37f69.pdf"
"117","Trator Agrícola","CASE","MAGNUM 245","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e28d6-0f44-7d30-97c4-1169004ff18d/019e92e5-8ee5-7493-a9e7-b545187d0933.pdf"
"118","Trator Agrícola","CASE","MAGNUM 245","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e28d6-0f44-7d30-97c4-1169004ff18d/019e92e4-df2d-7f22-9efd-a62e59cf0d51.pdf"
"119","Trator Agrícola","CASE","MAGNUM 245","MANUAL DE SERVIÇO DO TRATOR CASE IH MAGNUM 245 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e28d6-0f44-7d30-97c4-1169004ff18d/019e28db-53e4-7c1a-b097-cef7ee4f5ad6.pdf"
"120","Trator Agrícola","CASE","MAGNUM 260","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21d0-aeb1-7dc9-92ee-0715ef1b949e.pdf"
"121","Trator Agrícola","CASE","MAGNUM 260","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e92e6-0d5f-7045-b023-3d1bdfe4f260.pdf"
"122","Trator Agrícola","CASE","MAGNUM 260","ESQUEMA HIDRAULICO DO TRATOR CASE IH MAGNUM 235-260-290-315-340-370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21b5-1557-709f-a7ee-1e3103fb22e8.pdf"
"123","Trator Agrícola","CASE","MAGNUM 260","ESQUEMA HIDRAULICO DO TRATOR CASE IH MAGNUM 235-260-290-315-340-370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21b5-6b54-7e86-b0a2-9284075d19b4.pdf"
"124","Trator Agrícola","CASE","MAGNUM 260","MANUAL DE ENTREGA TÉCNICA E DIAGNÓSTICO TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21d0-aee4-7b28-9cb0-8a698d56e9d4.pdf"
"125","Trator Agrícola","CASE","MAGNUM 260","MANUAL DE SERVIÇO DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340 MAGNUM 370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21b5-6b8b-7502-9589-cfdb2df83c50.pdf"
"126","Trator Agrícola","CASE","MAGNUM 260","MANUAL DE SERVIÇO DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340 MAGNUM 370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21b5-158e-72ab-b660-a7267dee9a2f.pdf"
"127","Trator Agrícola","CASE","MAGNUM 260","MANUAL DE SERVIÇO TRATORES MAGNUM - CASE -260 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21d0-b044-7950-9b59-b3a9d6ac47b9.pdf"
"128","Trator Agrícola","CASE","MAGNUM 260","MANUAL DO OPERADOR DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21b5-6c20-7369-b6fa-cddfa92c5942.pdf"
"129","Trator Agrícola","CASE","MAGNUM 260","MANUAL DO OPERADOR DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21b5-162f-70d5-ae15-6d9660b66b5a.pdf"
"130","Trator Agrícola","CASE","MAGNUM 260","MANUTENÇÃO E DIAGNOSTICOS DE TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21d0-bfd9-7ec2-8e1f-f6e547124d6e.pdf"
"131","Trator Agrícola","CASE","MAGNUM 260","SISTEMA DE TRANSMISÃO TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019e21d0-c28d-70cb-8fe0-3b8161950650.pdf"
"132","Trator Agrícola","CASE","MAGNUM 260","TREINAMENTO TÉCNICO DE SERVIÇOS - TRATORES - CASE - SÉRIE - MAGNUM - 260 - 290 - 315 - 340 - 380 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7c5d-8694-44f370b2d4e5/019ed629-d442-7dc4-996f-d7e0cebd0744.pdf"
"133","Trator Agrícola","CASE","MAGNUM 265","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-7555-bfaf-ebc1b74b62e6/019e92e6-88ec-77c8-9b4b-2f558ff4e841.pdf"
"134","Trator Agrícola","CASE","MAGNUM 265","ESPECIFICAÇÕES TECNICAS DOS TRATORES CASE IH MAGNUM 265 - 295 - 325 - 355 - 380 - 405","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-7555-bfaf-ebc1b74b62e6/019e21b5-d578-7451-8b2d-ead592e3fe75.pdf"
"135","Trator Agrícola","CASE","MAGNUM 265","FOLHETO DOS TRATORES CASE IH MAGNUM 265 - 295 - 325 - 355 - 380 - 405","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-7555-bfaf-ebc1b74b62e6/019e21b5-d58d-7022-841c-f33f673f2f64.pdf"
"136","Trator Agrícola","CASE","MAGNUM 270","APRESENTAÇÃO TÉCNICA TRATORES MAGNUM - 220-240 - 270 - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7654-a890-00135692c05a/019e2718-2e1a-723d-bd08-03757e71b089.pdf"
"137","Trator Agrícola","CASE","MAGNUM 270","CATALOGO DE PEÇAS CAIXA DE TRANSFERÊNCIA - TRATOR CASE - MAGNUM 270","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7654-a890-00135692c05a/019e2718-2ee3-7a97-8e14-ac4f35dac1e7.pdf"
"138","Trator Agrícola","CASE","MAGNUM 270","CATALOGO DE PEÇAS TRATORES CASE - MAGNUM 270","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7654-a890-00135692c05a/019e2718-2f13-7bd2-967e-9c72e62db616.pdf"
"139","Trator Agrícola","CASE","MAGNUM 270","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7654-a890-00135692c05a/019e92e7-1202-782f-9b93-da6ce8ee8770.pdf"
"140","Trator Agrícola","CASE","MAGNUM 270","ESPECIFICAÇÃO TÉCNICA TRATOR CASE - MAGNUM 220 - 240 - 270 - 305","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7654-a890-00135692c05a/019e2718-302c-72a6-9c73-4a61afcd1bc0.pdf"
"141","Trator Agrícola","CASE","MAGNUM 270","MANUAL DO OPERADOR TRATOR CASE MAGNUM 270","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7654-a890-00135692c05a/019e21b6-4a01-7ab2-9629-2d40ec665a30.pdf"
"142","Trator Agrícola","CASE","MAGNUM 275","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e28d6-8416-7549-a4b3-55e56ac1e4e0/019e92e7-9292-7b3d-adf9-4318c3f4e33c.pdf"
"143","Trator Agrícola","CASE","MAGNUM 275","MANUAL DE SERVIÇO DO TRATOR CASE IH MAGNUM 275 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e28d6-8416-7549-a4b3-55e56ac1e4e0/019e28dd-326a-7757-934f-f9d9ab3beba7.pdf"
"144","Trator Agrícola","CASE","MAGNUM 290","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019e21de-fc63-7628-b522-2fd69e186cb8.pdf"
"145","Trator Agrícola","CASE","MAGNUM 290","ESQUEMA HIDRAULICO DO TRATOR CASE IH MAGNUM 235-260-290-315-340-370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019e21b6-a13f-7a93-be01-b046f878d49b.pdf"
"146","Trator Agrícola","CASE","MAGNUM 290","MANUAL DE ENTREGA TÉCNICA E DIAGNÓSTICO TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019e21de-fc94-7ade-b4f7-eb2ad39977a3.pdf"
"147","Trator Agrícola","CASE","MAGNUM 290","MANUAL DE SERVIÇO DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340 MAGNUM 370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019e21b6-a178-710d-ad96-ff44c4cd3ddb.pdf"
"148","Trator Agrícola","CASE","MAGNUM 290","MANUAL DE SERVIÇO TRATORES MAGNUM - CASE - 290 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019e21de-fdb5-7158-a494-88bc7edce241.pdf"
"149","Trator Agrícola","CASE","MAGNUM 290","MANUAL DO OPERADOR DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019e21b6-a1dc-7d6b-9a4a-d194897d651f.pdf"
"150","Trator Agrícola","CASE","MAGNUM 290","MANUTENÇÃO E DIAGNOSTICOS DE TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019e21df-0d00-7d49-9c9b-218cca80e5e9.pdf"
"151","Trator Agrícola","CASE","MAGNUM 290","SISTEMA DE TRANSMISÃO TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019e21df-0de3-7b3d-af37-9c67c02f0068.pdf"
"152","Trator Agrícola","CASE","MAGNUM 290","TREINAMENTO TÉCNICO DE SERVIÇOS - TRATORES - CASE - SÉRIE - MAGNUM - 260 - 290 - 315 - 340 - 380 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7791-85d5-2dd1c0e2d514/019ed62a-4c73-7100-b058-402d59a7477d.pdf"
"153","Trator Agrícola","CASE","MAGNUM 295","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-771b-9962-33d17a5e4cc1/019e92e8-3947-7608-a9ab-302561a9c014.pdf"
"154","Trator Agrícola","CASE","MAGNUM 295","ESPECIFICAÇÕES TECNICAS DOS TRATORES CASE IH MAGNUM 265 - 295 - 325 - 355 - 380 - 405","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-771b-9962-33d17a5e4cc1/019e21b7-3cfd-7bee-bfc3-17d5c7862fe0.pdf"
"155","Trator Agrícola","CASE","MAGNUM 295","FOLHETO DOS TRATORES CASE IH MAGNUM 265 - 295 - 325 - 355 - 380 - 405","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-771b-9962-33d17a5e4cc1/019e21b7-3d13-7d5a-88b3-2c0b9771aea6.pdf"
"156","Trator Agrícola","CASE","MAGNUM 305","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-799e-8570-7015b0729196/019e92e8-c0aa-7ad9-9ce4-7e4a7b7c14cb.pdf"
"157","Trator Agrícola","CASE","MAGNUM 305","ESPECIFICAÇÃO TÉCNICA TRATOR CASE - MAGNUM 220 - 240 - 270 - 305","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-799e-8570-7015b0729196/019e27cc-a29b-7164-aa0e-0e67abf781db.pdf"
"158","Trator Agrícola","CASE","MAGNUM 305","MANUAL DE SERVIÇO DO TRATOR CASE IH MAGNUM 305 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-799e-8570-7015b0729196/019e28dd-b4f2-7433-bdb0-818d51a96806.pdf"
"159","Trator Agrícola","CASE","MAGNUM 305","MANUAL DE SERVIÇO DO TRATOR CASE IH MAXXUM 305 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7b-799e-8570-7015b0729196/019e21be-b458-78e6-aef3-d962684f75b4.pdf"
"160","Trator Agrícola","CASE","MAGNUM 315","CÁUCULO DE LASTRO PARA TRATORES - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e21e1-ee01-7275-a6f1-96a300ff8a8c.pdf"
"161","Trator Agrícola","CASE","MAGNUM 315","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e92e9-44bd-7b20-b01a-8f9d45b22fe2.pdf"
"162","Trator Agrícola","CASE","MAGNUM 315","ESQUEMA HIDRAULICO DO TRATOR CASE IH MAGNUM 235-260-290-315-340-370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e21bf-2fe0-7f0c-87a2-777e193c2ee8.pdf"
"163","Trator Agrícola","CASE","MAGNUM 315","MANUAL DE ENTREGA TÉCNICA E DIAGNÓSTICO TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e21e1-ee6e-7266-91c1-5f64499af1bf.pdf"
"164","Trator Agrícola","CASE","MAGNUM 315","MANUAL DE SERVIÇO DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340 MAGNUM 370","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e21bf-302a-7c17-b8c4-c15b30ae47a1.pdf"
"165","Trator Agrícola","CASE","MAGNUM 315","MANUAL DE SERVIÇO TRATORES MAGNUM - CASE - 315 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e21e1-efb9-7a0b-80d2-7eb7a97834b3.pdf"
"166","Trator Agrícola","CASE","MAGNUM 315","MANUAL DO OPERADOR DO CASE MAGNUM 235 MAGNUM 260 MAGNUM 290 MAGNUM 315 MAGNUM 340","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e21bf-30a0-7d25-bb9c-a7cfa8c8ce56.pdf"
"167","Trator Agrícola","CASE","MAGNUM 315","MANUTENÇÃO E DIAGNOSTICOS DE TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e21e2-0021-759c-a4e0-c6a6f5eb8f68.pdf"
"168","Trator Agrícola","CASE","MAGNUM 315","SISTEMA DE TRANSMISÃO TRATORES MAGNUM - CASE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019e21e2-0100-7de1-8684-dc5e8eb5c959.pdf"
"169","Trator Agrícola","CASE","MAGNUM 315","TREINAMENTO TÉCNICO DE SERVIÇOS - TRATORES - CASE - SÉRIE - MAGNUM - 260 - 290 - 315 - 340 - 380 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0de-7370-843a-8cb1eabcf846/019ed62a-b027-7fda-8c89-8ec7f2c25424.pdf"
"170","Trator Agrícola","CASE","MAGNUM 325","DIAGNOSTICO ELÉTRICO TRATORES CASE - MAGNUM - ESP","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2c8-4c8a-77ff-a7c8-1c6a97081709/019e92e9-cf40-76df-ae2b-8e2c156000a0.pdf"
"171","Trator Agrícola","CASE","MAGNUM 325","ESPECIFICAÇÕES TECNICAS DOS TRATORES CASE IH MAGNUM 265 - 295 - 325 - 355 - 380 - 405","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2c8-4c8a-77ff-a7c8-1c6a97081709/019e21bf-aff7-76e3-94fe-c1dc86c30b99.pdf"
"172","Trator Agrícola","CASE","MAGNUM 325","FOLHETO DOS TRATORES CASE IH MAGNUM 265 - 295 - 325 - 355 - 380 - 405","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198e2c8-4c8a-77ff-a7c8-1c6a97081709/019e21bf-b00d-7e97-8104-24524f7d21ed.pdf"
