"linha","tipo","marca","modelo","nome","descricao","tem_pdf","pdf_url"
"89","Colhedora de Cana","CASE","A8810","MANUAL DE OPERAÇÃO E MANUTENÇÃO BASICA COLHEDORA DE CANA - CASE - A8810","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-70b2-a0bc-88b75e307e0f/019dc537-9d0f-757e-9ff0-b3190c6a38d6.pdf"
"90","Colhedora de Cana","CASE","A8810","MANUAL DO OPERADOR DA COLHEDORA DE CANA - CASE - A8810","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-70b2-a0bc-88b75e307e0f/019dc545-485f-732e-9134-4bf6edfc0e80.pdf"
"91","Colhedora de Cana","CASE","A8810","TREINAMENTO DE DIAGNÓSTICOS MECANICA - HIDRÁULOICA - E ELÉTRICA - COLHEDORAS DE CANA - CASE -A8000- A8810","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-70b2-a0bc-88b75e307e0f/019dc537-9e90-7f03-920a-b35833e43b4e.pdf"
"92","Colhedora de Cana","CASE","A8810","TREINAMENTO TÉCNICO DA COLHEDOTA DE CANA - CASE -A8800- A8810","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-70b2-a0bc-88b75e307e0f/019dc537-a00b-77b5-80bf-f95061f5953b.pdf"
"93","Colhedora de Cana","CASE","AUSTOFT 9000","GUIA DE REFERÊNCIA RÁPIDA COLHEDORA DE CANA -A9000-A9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf8c-7e04-8951-ca0cfb0f421c/019dc538-3a3d-706d-b714-21a6518bd4ac.pdf"
"94","Colhedora de Cana","CASE","AUSTOFT 9900","AJUSTE DO SENSOR DE RODA COLHEDORA - CASE - AUSTOFT 9900 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019e832c-45e8-7229-9460-a9763a7969a3.pdf"
"95","Colhedora de Cana","CASE","AUSTOFT 9900","AUSTOFT 9900 - SISTEMA DE COLHEITA E ENTREGA TÉCNICA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019e832c-460b-7570-9fff-eedd4844b7e8.pdf"
"96","Colhedora de Cana","CASE","AUSTOFT 9900","CATALOGO DE COMPONENTES MOTOR E BOMBA COLHEDORA DE CANA - CASE - 9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-6b3f-752d-b91e-e3adf347a601.pdf"
"97","Colhedora de Cana","CASE","AUSTOFT 9900","CATALOGO DE MANGUEIRAS ALTERNATIVO COLHEDORAS DE CANA - CASE - -9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-6b6a-7f3b-92a1-1d2b19906d00.pdf"
"98","Colhedora de Cana","CASE","AUSTOFT 9900","CATALOGO DE MANGUEIRAS HIDRÁULICAS ALTERNATIVA - COLHEDORAS DE CANA -CASE-A9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-6d27-7ec7-9258-21400f8566c6.pdf"
"99","Colhedora de Cana","CASE","AUSTOFT 9900","CATALOGO DE PEÇAS COLHEDORA DE CANA - CASE - 9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-6d99-727b-a281-f68fdfdc597e.pdf"
"100","Colhedora de Cana","CASE","AUSTOFT 9900","CIRCUITO ELÉTRICO DA COLHEDORA DE CANA - CASE - 9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-707e-7b0e-9526-8ebe3eaa8876.pdf"
"101","Colhedora de Cana","CASE","AUSTOFT 9900","CIRCUITO HIDRÁULICO DA COLHEDORA DE CANA - CASE - 9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-7109-7a71-9917-79764f5df615.pdf"
"102","Colhedora de Cana","CASE","AUSTOFT 9900","CÓDIGO DE FALHAS COLHEDORA DE CANA - CASE - A9900 - MOTOR CURSOR 11 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019eb3a9-8826-7ecf-b47e-5b28ccfa2b1a.pdf"
"103","Colhedora de Cana","CASE","AUSTOFT 9900","DIAGRAMA ELÉTRICO COLHEDORAS DE CANA - CASE - AUSTOFT 9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019e832d-1e10-7029-905e-01ad4a481d0a.pdf"
"104","Colhedora de Cana","CASE","AUSTOFT 9900","ESQUEMA ELÉTRICO COLHEDORA DE CANA - CASE - AUSTOFT - A9990 - FEV24 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019e832d-1e28-7db3-b082-4e47295103e7.pdf"
"105","Colhedora de Cana","CASE","AUSTOFT 9900","ESQUEMA HIDRÁULICO COLHEDORAS DE CANA - CASE - SUGAR CANE HARVESTER A9900 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019e832d-1e97-747c-9be9-0a949d461d4e.pdf"
"106","Colhedora de Cana","CASE","AUSTOFT 9900","FOLHETO TÉCNICO DA COLHEDORA DE CANA - CASE - 9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-721c-7d31-abab-3ef1b3229842.pdf"
"107","Colhedora de Cana","CASE","AUSTOFT 9900","FOLHETO TÉCNICO DA COLHEDORA DE CANA - CASE - MOTOR -9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-72d7-7a33-9703-cceca5e491eb.pdf"
"108","Colhedora de Cana","CASE","AUSTOFT 9900","FOLHETO TÉCNICO DOS BLOCOS- COLHEDORA DE CANA - CASE - AUSTOFT-9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-737d-70a6-b5c3-9c99788f1a33.pdf"
"109","Colhedora de Cana","CASE","AUSTOFT 9900","GUIA DE REFÊNCIA RÁPIDA COLHEDORA DE CANA -A9000-A9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-73c0-75e8-acc9-69b1cc04a69e.pdf"
"110","Colhedora de Cana","CASE","AUSTOFT 9900","MANUAL DE ENTRAGA TÉCNICA COLHEDORA DE CANA - CASE -Austoft-9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-7477-7e36-b9a2-ffcbf7b64c68.pdf"
"111","Colhedora de Cana","CASE","AUSTOFT 9900","MANUAL DO OPERADOR COLHEDORAS DE CANA - CASE - AUSTOFT - A9900 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019e832f-504d-7602-b98b-284f404888ae.pdf"
"112","Colhedora de Cana","CASE","AUSTOFT 9900","MANUAL DO OPERADOR DA COLHEDORA DE CANA - CASE -9900 - 2022","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc54c-185b-725a-8b21-10b54d1105fe.pdf"
"113","Colhedora de Cana","CASE","AUSTOFT 9900","MODULO DE TREINAMENTO TÉCNICO E DIAGÓSTICO COLHEDORA DE CANA - CASE - A9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-76a5-768e-990b-109eeedc2f24.pdf"
"114","Colhedora de Cana","CASE","AUSTOFT 9900","SISTEMA DE DIAGOSTICO DE COLHEITA - COLHEDORA DE CANA - CASE -Austoft-9900","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019dc539-77da-7e31-bc59-cedeedbf5879.pdf"
"115","Colhedora de Cana","CASE","AUSTOFT 9900","TREINAMENTO DE MANUTENÇÃO DAS COLHEDORAS DE CANA - CASE - 9900 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019e8330-4d31-7586-a25f-0c1ae2afe875.pdf"
"116","Colhedora de Cana","CASE","AUSTOFT 9900","TREINAMENTO ELETROMECANICA COLHEDORAS DE CANA - CASE - AUSTF 9900 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019711ed-4055-70b8-82b0-32f2d070e33d/019e8330-4e16-7469-b4ee-0d824b71bbc5.pdf"
"117","Colhedora de Cana","JOHN DEERE","3510","Catalogo de peças da colehdora de Cana de Açucar John deere 3510","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-773d-ab7c-c2d38f81198c/019d8891-2f9c-7a81-ba1d-0e9fc03f6c4e.pdf"
"118","Colhedora de Cana","JOHN DEERE","3510","ESQUEMA DOS BLOCOS HIDRÁULICOS COLHEDORAS DE CANA JOHN DEERE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-773d-ab7c-c2d38f81198c/019d8891-3068-7611-8c5e-a0b47b6e90d1.pdf"
"119","Colhedora de Cana","JOHN DEERE","3510","MOTOR JD 6081 -COLHEDORA DE CANA - JOHN DEERE - 3510","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-773d-ab7c-c2d38f81198c/019e7e29-8678-7350-a8ee-a4aa95efd36d.pdf"
"120","Colhedora de Cana","JOHN DEERE","3520","Catalogo de peças Colhedora de Cana John Deere 3520,3522","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019d8dc9-9984-7fa9-b503-138856be3c43.pdf"
"121","Colhedora de Cana","JOHN DEERE","3520","Colhedoras de cana John-Deere-Maual-Tecnico-de-Diagnosticos e teste maquinas de esteiras e rodas-3520-3522-Ano-2014","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019d8dc9-9a49-714a-936e-bc8bb71575f6.pdf"
"122","Colhedora de Cana","JOHN DEERE","3520","ESQUEMA DOS BLOCOS HIDRÁULICOS COLHEDORAS DE CANA JOHN DEERE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019d8dc9-9cc6-7086-bd6a-dc319a47e0bf.pdf"
"123","Colhedora de Cana","JOHN DEERE","3520","Manual de Reparacion Colhedoras de Cana CH3520 - CH3522 - 2014","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019d8dc9-9cd5-7859-9206-ab304b7eb085.pdf"
"124","Colhedora de Cana","JOHN DEERE","3520","Manual-Do-Operador Colhedora de cana john deere - CH3520","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019d8dc9-a25f-7586-851c-afa25bacb7c8.pdf"
"125","Colhedora de Cana","JOHN DEERE","3520","Manual do Operador-Johon Deere-3520 e 3522-Preparadas para Autotrack","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019d8dc9-9f25-7cb1-8352-532993abfca9.pdf"
"126","Colhedora de Cana","JOHN DEERE","3520","Manual Tecnico de Diagnosticos-3520-3522 Ano-2014","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019d8dc9-9fc7-7ea3-b296-f0cabb42bf87.pdf"
"127","Colhedora de Cana","JOHN DEERE","3520","MOTOR JD 6090H TIER II - JOHN DEERE - COLHEDORA DE CANA - 3520","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019ed66d-028d-7133-9e38-57910c0a2fe7.pdf"
"128","Colhedora de Cana","JOHN DEERE","3520","SIMBOLOGIA ELÉTRICA TRATORES JOHN DEERE - CONVERSÕES DE CORES DE FIOS - 3520 - 3522 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019e7564-ba9a-7967-8350-ae75acb9a341.pdf"
"129","Colhedora de Cana","JOHN DEERE","3520","TREINAMENTO EM ELÉTRICA BASICA EM COLHEDORA DE CANA - JOHN DEERE - 3520","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7d70-8dab-9c0819c7b2bd/019e7567-d08d-7507-8548-b158b71c9c16.pdf"
"130","Colhedora de Cana","JOHN DEERE","3522","Catalogo de peças Colhedora de Cana John Deere 3520,3522","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-71af-8651-3b7698869607/019d9c73-5b8f-786a-9f42-43bb24e5d4ff.pdf"
"131","Colhedora de Cana","JOHN DEERE","3522","Catalogo de peças Colhedora de cana sugarcane John-Deere 3522-2014","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-71af-8651-3b7698869607/019d9c73-5cca-7386-8593-708a33ef694c.pdf"
"132","Colhedora de Cana","JOHN DEERE","3522","Colhedoras de cana John-Deere-Maual-Tecnico-de-Diagnosticos e teste maquinas de esteiras e rodas-3520-3522-Ano-2014","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-71af-8651-3b7698869607/019d9c73-6093-70f3-8215-d3021d3014cf.pdf"
"133","Colhedora de Cana","JOHN DEERE","3522","ESQUEMA DOS BLOCOS HIDRÁULICOS COLHEDORAS DE CANA JOHN DEERE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-71af-8651-3b7698869607/019d9c73-63f5-77dc-b7d4-cd84415d9d80.pdf"
"134","Colhedora de Cana","JOHN DEERE","3522","Manual de Reparacion Colhedoras de Cana CH3520 - CH3522 - 2014","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-71af-8651-3b7698869607/019d9c73-642c-7cf3-b2b1-3e682327024f.pdf"
"135","Colhedora de Cana","JOHN DEERE","3522","Manual do Operador-Johon Deere-3520 e 3522-Preparadas para Autotrack","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-71af-8651-3b7698869607/019d9c73-6726-788a-b95a-f2f240bfb92d.pdf"
"136","Colhedora de Cana","JOHN DEERE","3522","Manual Tecnico de Diagnosticos-3520-3522 Ano-2014","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-71af-8651-3b7698869607/019d9c73-6950-739d-8624-41ac2f916189.pdf"
"137","Colhedora de Cana","JOHN DEERE","3522","SIMBOLOGIA ELÉTRICA TRATORES JOHN DEERE - CONVERSÕES DE CORES DE FIOS - 3520 - 3522 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-71af-8651-3b7698869607/019e7565-2723-72c4-b831-cfeb0b5a91c6.pdf"
"138","Colhedora de Cana","JOHN DEERE","3570","ESQUEMA DOS BLOCOS HIDRÁULICOS COLHEDORAS DE CANA JOHN DEERE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019d8864-e614-70f4-88ca-b51dae9b3fe9/019d9c74-5bd9-7648-9e74-fccead700092.pdf"
"139","Colhedora de Cana","JOHN DEERE","CH570","CATALAGO DE PEÇAS ALTERNATIVA COLHEDORAS DE CANA JOHN DEERE -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73f-4849-748b-b4ac-4dbc727233eb.pdf"
"140","Colhedora de Cana","JOHN DEERE","CH570","Catalago de peças colhedora de cana john deere CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c80-2bc8-7a05-9ada-26afe40a415d.pdf"
"141","Colhedora de Cana","JOHN DEERE","CH570","Catalogo-Mangueiras Colhedora de cana John deere - CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c80-2e21-77c3-80dc-0cf919dd6911.pdf"
"142","Colhedora de Cana","JOHN DEERE","CH570","CIRCUITO HIDRÁULICO DA COLHEDORA D ECANA JOHN DEERE -CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73e-e125-78fe-8aee-2cc549336bcd.pdf"
"143","Colhedora de Cana","JOHN DEERE","CH570","ESQUEMA DOS BLOCOS HIDRÁULICOS COLHEDORAS DE CANA JOHN DEERE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c80-2ede-7e0d-9223-5334907e81c4.pdf"
"144","Colhedora de Cana","JOHN DEERE","CH570","FICHA TÉCNICA DA COLHEDORA DE CANA JOHN DEERE CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73e-7730-780b-96be-5df95fd1f9fc.pdf"
"145","Colhedora de Cana","JOHN DEERE","CH570","FICHA TÉCNICA DA COLHEDORA DE CANA JOHN DEERE CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da6d6-6875-71a7-8ae1-63486c666dd7.pdf"
"146","Colhedora de Cana","JOHN DEERE","CH570","FOLHETO COLHEDORA DE CANA CH570 e CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c80-2f77-7b2f-901d-fb31402f7554.pdf"
"147","Colhedora de Cana","JOHN DEERE","CH570","Guia de peças de reposição Colhedoras de Cana-de-açúcar CH570 e CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c81-0694-7acf-8d07-f5bb0abc2d67.pdf"
"148","Colhedora de Cana","JOHN DEERE","CH570","Identificação dos-Componentes Hidraulico-CH570-e-CH670-pdf","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c81-06ab-7160-95df-0989ae1d6dfc.pdf"
"149","Colhedora de Cana","JOHN DEERE","CH570","INSTRUÇÕES DO SISTEMA DO AR CONDICIONADO DA COLHEDORA DE CANA JOHN DEERE -CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73e-09dc-7953-84d8-f6aac3b9848f.pdf"
"150","Colhedora de Cana","JOHN DEERE","CH570","LISTA DE PEÇAS DA REDUÇÃO PLANETÁRIA DA COLHEDORA DE CANA JOHN DEERE CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73e-0a10-7e14-804b-c4419f855c5b.pdf"
"151","Colhedora de Cana","JOHN DEERE","CH570","Lista de peças de terceiro Colhedora CH-570-VERSAO -2021-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c81-06eb-7816-924b-58183d922dd9.pdf"
"152","Colhedora de Cana","JOHN DEERE","CH570","LISTA DE PEÇAS DO ROLO PRÉ-TOMBADOR - MOTORES E LINHAS DO ROLO DO PRÉ TOMBADOR COLHEDORA DE CANA CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73d-91aa-7f0f-bd08-ffc52fdc09f8.pdf"
"153","Colhedora de Cana","JOHN DEERE","CH570","LISTA DE PEÇAS DO SISTEMA DA BOMBA DO PICADOR - COLHEDORA CANA JOHN DEERE - CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73d-923b-7cbb-81c1-4d28a73e9192.pdf"
"154","Colhedora de Cana","JOHN DEERE","CH570","LISTA DE PEÇAS DO SISTEMA DE INJEÇÃO DE COMBUSTÍVEL COLHEDORA DE CANA JOHN DEERE CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73d-92a7-7981-9b3a-f351c52780b4.pdf"
"155","Colhedora de Cana","JOHN DEERE","CH570","LISTA DE PEÇAS DO SISTEMA DE MANGUEIRAS DE DRENO DO ACIONAMNETO DA BOMBA E MOTOR COLHEDORA CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73d-91bd-7f51-897a-db369905a644.pdf"
"156","Colhedora de Cana","JOHN DEERE","CH570","LISTA DE PEÇAS DO SISTEMA DO CORTADOR DE PONTAS E FACAS LATERAIS DO DIVISOR DE LINHA","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73d-9317-7c6b-ac47-23611c397a22.pdf"
"157","Colhedora de Cana","JOHN DEERE","CH570","LISTA D EPEÇAS DO SISTEMA ELÉTRICO - CABOS DA BATERIA DA COLHEDORA JOHN DEERE - CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73e-09f0-7e77-b1af-85c71397153b.pdf"
"158","Colhedora de Cana","JOHN DEERE","CH570","LISTA DE PEÇAS DO TREM DE FORÇA - SICRONIZADO E AVANÇO - DA COLHEDORA DE CANA JOHN DEERE CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73d-93a5-7bb4-955a-220135bebb59.pdf"
"159","Colhedora de Cana","JOHN DEERE","CH570","MANUAL DO OPERADOR CH570 e CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c81-0763-7be8-b7eb-d7d5c9617bad.pdf"
"160","Colhedora de Cana","JOHN DEERE","CH570","Manual do operador da colhedora de cana -CH-570-2022","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c81-08dc-7e0d-9878-4692fce454a4.pdf"
"161","Colhedora de Cana","JOHN DEERE","CH570","MANUAL TÉCNICO ELETRICO E HIDRÁULICO COLHEDORA DE CANA - JOHN DEERE -CH-570 - CH670 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019e7559-0cb6-76bf-9bc2-6441068c24d4.pdf"
"162","Colhedora de Cana","JOHN DEERE","CH570","Operação e ajustes Colhedora de cana John deere CH570 2016","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019d9c81-850c-7fdd-b062-bf3e76b95398.pdf"
"163","Colhedora de Cana","JOHN DEERE","CH570","ROTEIRO TÉCNICO COLHEDORA DE CANA JOHN DEERE -CH570 - CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da759-04de-72d5-b487-1ce2234a7174.pdf"
"164","Colhedora de Cana","JOHN DEERE","CH570","TREINAMENTO DE MANUTENÇÃO NA COLHEDORA DE CANA JOHN DEERE CH570","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da73c-ff37-7d84-804c-ff17db0798e1.pdf"
"165","Colhedora de Cana","JOHN DEERE","CH570","TREINAMENTO ELETRO-HIDRAULICA DA COLHEDORA JOHN DEERE -CH570 - CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7b9b-904b-2dff11c0f840/019da775-08e0-7b9e-ac90-35cbff4ab59c.pdf"
"166","Colhedora de Cana","JOHN DEERE","CH670","Catalogo de peças colhedora de cana John deere CH670-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019d9c87-ab0e-7e06-b9b8-a6c8f5ffc811.pdf"
"167","Colhedora de Cana","JOHN DEERE","CH670","CATALOGO HIDRÁULICO DE MANGUEIRAS DA COLHEDORA DE CANA JOHN DEERE CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019da763-5363-7fee-bfde-f43c688070d0.pdf"
"168","Colhedora de Cana","JOHN DEERE","CH670","ESQUEMA DOS BLOCOS HIDRÁULICOS COLHEDORAS DE CANA JOHN DEERE","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019d9c87-ad7f-7020-bcd0-874e18063e2d.pdf"
"169","Colhedora de Cana","JOHN DEERE","CH670","FOLHETO DA COLHEDORA DE CANA JOHN DEERE CH570 - CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019da763-b535-73a5-8d3a-e5cfa456a220.pdf"
"170","Colhedora de Cana","JOHN DEERE","CH670","Guia de peças de reposição Colhedoras de Cana-de-açúcar CH570 e CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019d9c88-2a06-7e76-9189-28ae11eeb82c.pdf"
"171","Colhedora de Cana","JOHN DEERE","CH670","Identificação dos-Componentes Hidraulico-CH570-e-CH670-pdf","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019d9c88-2a1d-7b11-8a30-1e23c8c4b8de.pdf"
"172","Colhedora de Cana","JOHN DEERE","CH670","INSTRUÇÃO DO MECANISMO DE SINCRONIZAÇÃO DO PICADOR - COLHEDORAS DE CANA JOHN DEERE - CH-570 - CH670- CH950 - CH960","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019da762-9bdc-7d5a-8bd4-eef5472878b5.pdf"
"173","Colhedora de Cana","JOHN DEERE","CH670","INSTRUÇÕES DE PRÉ ENTREGA DE COLHEDORAS DE CANA JOHN DEERE CH570 - CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019da762-9c07-753e-bb28-8180596b7b42.pdf"
"174","Colhedora de Cana","JOHN DEERE","CH670","Manual do Operador colhedoras de cana John deere CH570 e CH670","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019d9c88-2a8c-744a-86ef-b75ccf070bfc.pdf"
"175","Colhedora de Cana","JOHN DEERE","CH670","Manual do operador da colhedora de cana -CH-570-2022","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019d9c88-c38f-7183-9280-39b24a6c0964.pdf"
"176","Colhedora de Cana","JOHN DEERE","CH670","Manual do operador da colhedora de cana -CH-570- CH670 - 2022","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0e4-7a24-b0bf-0c234877faee/019da6d9-cd3f-708b-bc9c-1bdabcc8b211.pdf"
